w_sus,w_ter,w_geo,w_sd
0.15150809982145705,0.24090850666010752,0.45015500907616857,0.1574283844422668
0.33963809750090185,0.1827841440545321,0.278727565639601,0.19885019280496494
0.3094554413963331,0.10195457737546466,0.34317502826515967,0.24541495296304267
0.08103372856802254,0.20438882331565114,0.2666422231976562,0.4479352249186702
0.4148035671876953,0.18226910992824005,0.18381954558851415,0.21910777729555045
0.1418003826993558,0.18296709614130316,0.5284705732670527,0.14676194789228839
0.15667559590773203,0.12118660772132067,0.20430249450590202,0.5178353018650452
0.3498463557656502,0.1837446254790254,0.31315901031713156,0.1532500084381929
0.059112945864993056,0.35727838170169884,0.33569275301320134,0.24791591942010677
0.18113594472957897,0.5087378080226491,0.2553551389271513,0.05477110832062054
0.28381002110950765,0.18575869582465165,0.2036076492407039,0.3268236338251368
0.39162598227277806,0.08719989064457381,0.26868384945523627,0.25249027762741194
0.20920303742189852,0.421980900606253,0.10355414577204605,0.2652619161998025
0.40343431372663957,0.14228570331705712,0.18093675382125665,0.27334322913504683
0.2519258654545199,0.5041645397289186,0.17804764291144592,0.06586195190511558
0.24049306760485778,0.5881078295361988,0.11993632056185016,0.05146278229709321
0.3141448943680108,0.2429039192685496,0.252090105690154,0.19086108067328542
0.4432792423304178,0.3405049083564976,0.12421519996671987,0.09200064934636465
0.36041110806557797,0.050579083407606425,0.5120814532176858,0.07692835530912993
0.09081798717683244,0.2759916979104251,0.32216692255950935,0.31102339235323306
0.2453242190829763,0.3480716998578212,0.22135758369336328,0.18524649736583923
0.17035646519789532,0.10988033388046187,0.46953876495575697,0.2502244359658859
0.46005634501644604,0.165044498599248,0.15817892615906612,0.21672023022523978
0.42098269296467783,0.10334310813714999,0.27400330219704516,0.2016708967011271
0.06102535956538107,0.4142856812818786,0.3136543703611873,0.21103458879155304
0.272860203031458,0.2898855547968282,0.17686990900049718,0.2603843331712167
0.25456222023685815,0.24270146033793277,0.20524085705518355,0.2974954623700256
0.3242318230904154,0.09762324570121328,0.32616968049415446,0.25197525071421684
0.4451884360951821,0.05649641792012777,0.13522801099111822,0.3630871349935719
0.172753581427497,0.37901109677269246,0.2961581219124117,0.15207719988739887
0.05592257890808158,0.49570575563054337,0.370298822982976,0.07807284247839916
0.2278038441375673,0.4259112182738035,0.21213598402480546,0.1341489535638238
0.2956532622987327,0.2183187486699932,0.21466471499374234,0.2713632740375317
0.4415461650978482,0.16691399049649303,0.27719068835257765,0.11434915605308119
0.06307847956699295,0.06761026491637061,0.5848770106855372,0.28443424483109936
0.10843458627497451,0.5527776122422364,0.12859500999715415,0.21019279148563502
0.20752622612833588,0.07809555709023885,0.2689097699264439,0.4454684468549814
0.23979146121153916,0.4424461572442426,0.05580165018601067,0.2619607313582076
0.2181038125901507,0.3042744714859123,0.4195144532903632,0.05810726263357377
0.2006720204121261,0.33282317738329426,0.20350459133597937,0.2630002108686003
0.19220160656313495,0.41191971249485076,0.14589160020799885,0.2499870807340154
0.2795751069942081,0.17932720138618122,0.21078300733325875,0.330314684286352
0.07019594215334843,0.14630426359297205,0.4775124800460389,0.3059873142076405
0.4848322531041513,0.19794302791289356,0.15162362755087272,0.16560109143208251
0.12542856061719385,0.28066878074879975,0.14486914350106528,0.44903351513294115
0.5662544261268904,0.13427995738805684,0.07946193015417367,0.2200036863308792
0.5241221524693246,0.050927894296824976,0.2099931185291675,0.21495683470468305
0.3904641562450397,0.13736048781675628,0.057552016893938865,0.4146233390442651
0.22184908567154302,0.2722513545836997,0.16754886582376421,0.33835069392099315
0.060091108333543586,0.23692333140704103,0.13275006668079356,0.5702354935786218
0.1856296976538605,0.09417514825030732,0.31617896651904964,0.4040161875767826
0.20838879750137435,0.12304827963785288,0.3553862285503401,0.3131766943104327
0.23296898579262895,0.4627185268811063,0.13863084388179125,0.16568164344447356
0.12551992486932795,0.4159459891584991,0.07688823501762788,0.3816458509545451
0.5082870810317226,0.20195572866235245,0.12077482112972751,0.1689823691761975
0.3234024804942405,0.31204966747365503,0.06716907157147739,0.29737878046062727
0.35587860931337506,0.26525742914949063,0.14559390776918862,0.23327005376794568
0.5112490358292401,0.12557073459441273,0.09605686189310045,0.26712336768324685
0.31378384009473437,0.2733067876755949,0.30410235458891227,0.10880701764075856
0.1543594640838663,0.1795355597973212,0.1984288197637489,0.4676761563550635
0.26943240808272634,0.32613525251547626,0.14854175303359615,0.2558905863682012
0.23817736043206442,0.15348892429251693,0.11774982012673253,0.49058389514868617
0.1827271507280319,0.19438335988196845,0.33153645160904105,0.2913530377809586
0.17576311071400752,0.2717726710501324,0.31474371331119316,0.23772050492466693
0.3996939537717885,0.1782890646817237,0.20144129962607293,0.22057568192041482
0.43735226413055744,0.20854524651219875,0.10039817165255527,0.25370431770468854
0.5618744824065394,0.14202301296531433,0.23810903154646332,0.057993473081683004
0.0873570510911684,0.4995823598174474,0.08751134653062653,0.32554924256075773
0.5152650397248052,0.10333383937778212,0.25644825730605697,0.1249528635913556
0.39196217385327004,0.4940936645018604,0.059328018596321024,0.05461614304854858
0.16835253782911694,0.09439622857357509,0.3266232664589783,0.41062796713832966
0.1713923625194342,0.10625151971920989,0.5960637062360298,0.12629241152532622
0.3695152295141126,0.22714379037915397,0.3338286553191076,0.06951232478762591
0.11234631062625186,0.21106501564560673,0.38424543861407917,0.29234323511406235
0.1639702624241369,0.30067354578809685,0.19783959145926092,0.33751660032850533
0.06313967618962442,0.18419198965311395,0.5030643661325577,0.24960396802470394
0.2856291532438762,0.14708708045120916,0.15193127826181657,0.4153524880430981
0.08181652128790996,0.4971662566785773,0.0952187067246643,0.32579851530884846
0.17911523523781306,0.42570698697411397,0.16977955999105915,0.22539821779701383
0.3554781363130264,0.16060443879898947,0.22280673904543166,0.26111068584255265
0.1893091900181561,0.1495468122668343,0.519418031493493,0.14172596622151656
0.36238280575830245,0.29334265219315453,0.27925802580416415,0.06501651624437885
0.06164192045238663,0.5388714885178462,0.14864207422794487,0.25084451680182246
0.2850403225331445,0.4426347274320378,0.058771739410878085,0.21355321062393964
0.4253933908544168,0.13237058682903918,0.38317995403927374,0.059056068277270383
0.29568798509921695,0.05703598828065905,0.5229658920260846,0.12431013459403947
0.20438798236928832,0.1723748838565556,0.48134585016757236,0.1418912836065837
0.4225252976076283,0.23994210672193708,0.09186074524800016,0.24567185042243453
0.3306225822485781,0.11977884312005184,0.25372280432888134,0.2958757703024887
0.5526489669472777,0.05705837243169911,0.2965305500715013,0.09376211054952191
0.06404679540744301,0.15464981175275075,0.5266945859941048,0.2546088068457015
0.1508348659199589,0.16050889805033083,0.1968239393831619,0.4918322966465484
0.3066717751067808,0.4281815364161689,0.2129517176330656,0.052194970843984785
0.3008708840556895,0.14861643556056867,0.07589762230420732,0.4746150580795345
0.20334361806360166,0.4257760020296451,0.191170631260056,0.1797097486466973
0.5960015191893412,0.254279674226633,0.08284971565570319,0.06686909092832262
0.1341375295434591,0.4644857536759242,0.33753605400772585,0.06384066277289095
0.10684317107731509,0.4473720425858473,0.29897919778534965,0.14680558855148806
0.23639845499424925,0.05109429841499119,0.5766866917193064,0.13582055487145317
0.1749896663505199,0.27624833256705594,0.334653912859561,0.21410808822286326
0.18188672249782994,0.22107429980959506,0.22614909224898125,0.37088988544359375
0.4154268287934447,0.19781662615815546,0.06417918574300249,0.3225773593053973
0.2719374536324823,0.11931449600351574,0.3567050714292621,0.25204297893474
0.42217726315676357,0.30085250530010893,0.055042563671925365,0.22192766787120208
0.15182216476317253,0.39563980528061654,0.28424347562182317,0.1682945543343879
0.32009187804313227,0.25465764183662504,0.12667390236078982,0.29857657775945295
0.20567413991032418,0.36395045676564275,0.1781606740282793,0.2522147292957538
0.4056284049322366,0.057501033841635185,0.20406790746470183,0.3328026537614263
0.30519211482468966,0.06641806830356252,0.14002068666784998,0.4883691302038979
0.5299103659414715,0.21921584275256692,0.12113501749703601,0.12973877380892562
0.18234073959136396,0.20507923893569713,0.25017413300731395,0.362405888465625
0.5142415403266744,0.2409923671175974,0.1919789706209132,0.05278712193481504
0.3038838961872849,0.4348324753534895,0.07087388797708963,0.19040974048213594
0.08032185747828646,0.11720030575344192,0.5642284415995542,0.23824939516871751
0.24929028205502854,0.13251544510415403,0.2449980999079745,0.37319617293284285
0.3552163657072652,0.371060231366192,0.0853878663739826,0.1883355365525602
0.06295388501215267,0.11777132476956881,0.4323631702526048,0.38691161996567386
0.06640105015114602,0.523271494995315,0.1976152253043932,0.21271222954914581
0.08268150185732866,0.371123447870493,0.15561836102775736,0.39057668924442107
0.1228873004214661,0.44019057381350307,0.0915221600982185,0.34539996566681236
0.14606403838910623,0.19771594485946,0.30781205087286617,0.34840796587856765
0.20736210821169512,0.177344111995747,0.35179659736344054,0.26349718242911735
0.06599309761977351,0.14696702899620934,0.5183728968220424,0.2686669765619748
0.24534608787328757,0.06802604988287868,0.21235380847452964,0.47427405376930415
0.07907525220358695,0.25712510943642203,0.11745839637379689,0.546341241986194
0.216982060423288,0.2534721812406967,0.4026145528449283,0.12693120549108683
0.25142906751647687,0.06075762473865425,0.31042472506040164,0.37738858268446723
0.2588782815406218,0.11191232593021223,0.5431815725446573,0.08602781998450872
0.1624535991148637,0.14841056510499623,0.25160514841992154,0.43753068736021855
0.416574984218948,0.18963509854807328,0.30183295915052527,0.09195695808245354
0.1863529378333901,0.5042663187080163,0.17984228001133995,0.1295384634472536
0.22403877391025112,0.5790335200358732,0.1341925358713207,0.06273517018255503
0.05979264802179145,0.16698555676896623,0.23370407800335263,0.5395177172058897
0.24495116287687052,0.2256278606389178,0.10105096365855819,0.4283700128256536
0.10044036351257743,0.3157941554711853,0.3633228446049023,0.22044263641133494
0.1441329116420078,0.37915709550725846,0.2789731716417415,0.1977368212089921
0.2916626742604167,0.20534359501703323,0.05661189492131685,0.4463818358012331
0.15874167477285703,0.5144928104206108,0.20358027867799494,0.12318523612853732
0.21963466892272332,0.40804733032778007,0.053584320465142124,0.3187336802843545
0.05960286194951577,0.4167377724564602,0.24182445412079,0.2818349114732341
0.3733643582759684,0.3061777296369681,0.17644347274836492,0.14401443933869856
0.18962298216379853,0.30301674157025027,0.36198584734609407,0.1453744289198572
0.3248712440729259,0.2509526649624585,0.16994840152833846,0.25422768943627716
0.28457973527203934,0.17631776915222017,0.42695559171342246,0.11214690386231797
0.2312023085847012,0.24694758347423973,0.2216917358157691,0.30015837212529
0.17105641855235934,0.4532124048475437,0.06945723106800966,0.30627394553208737
0.11838275078661308,0.18696050038721912,0.5321731771446448,0.16248357168152303
0.3060948234965921,0.10156218512065707,0.43905187204473023,0.15329111933802064
0.45865343247597545,0.23993343518585322,0.2032014161465627,0.09821171619160868
0.1690339811608922,0.26407899787731437,0.2883162719290043,0.2785707490327891
0.4821320081327812,0.2534148975669303,0.18952341457765803,0.07492967972263054
0.3497991305715188,0.26441790679761784,0.07406541060580343,0.3117175520250599
0.5138903578036255,0.19964617823569755,0.20523955549071785,0.08122390846995921
0.090368768699071,0.2808454031721329,0.22712078303911531,0.40166504508968087
0.37071222027475015,0.17667018603118828,0.3513589629763787,0.10125863071768282
0.08889403282897462,0.3781526627826304,0.14373056647617438,0.3892227379122207
0.2569812990551786,0.2897670969517124,0.3694150949705654,0.08383650902254376
0.1454742448351444,0.33063389558158696,0.1757439857804252,0.34814787380284345
0.4021387989485577,0.38348601371485336,0.15433764635151503,0.060037540985073856
0.2994447643464461,0.05350852318256021,0.37895466915072573,0.2680920433202679
0.40950768768668294,0.33719220786046405,0.16427401952699158,0.08902608492586143
0.07182972250599554,0.4179959111583464,0.17606740391268696,0.33410696242297117
0.26321493537019264,0.2249117176910277,0.42138623340327147,0.09048711353550819
0.16753095438774665,0.16201825675471276,0.29799465975155154,0.3724561291059891
0.39842010030977665,0.2470461452768791,0.20600578572485148,0.14852796868849275
0.36082503863888304,0.18868759896493306,0.3841908817006495,0.0662964806955344
0.21300034974049956,0.35706265159573575,0.24352097291101343,0.1864160257527512
0.5636020886568827,0.23501385592804483,0.1081128038635177,0.09327125155155483
0.3703903264538112,0.1974850765720974,0.11754491573879637,0.3145796812352949
0.08584106815966085,0.5476237669028123,0.09127874781050895,0.2752564171270179
0.462093542988633,0.2447128982178683,0.1750420701227224,0.11815148867077639
0.43249097140403076,0.14730753142822928,0.21583481709463215,0.20436668007310776
0.11729160469562105,0.2733622784848557,0.5380284049193972,0.07131771190012608
0.244756351203915,0.20140195064641797,0.11868440021683582,0.43515729793283126
0.1213110661750354,0.14567330635655532,0.20091567636063132,0.5320999511077781
0.5553048537207151,0.06797691825408242,0.1675313384707242,0.20918688955447834
0.20089704141767176,0.2716446285087734,0.3496762092699863,0.17778212080356853
0.06793036557353685,0.4896098841208612,0.059181743033905866,0.38327800727169614
0.4594891472089363,0.06002640097876664,0.3770648503396463,0.10341960147265088
0.3531776841060815,0.2397114820366879,0.18114589695363573,0.22596493690359484
0.2272256228551069,0.36985745143632254,0.07253411673435682,0.3303828089742138
0.16760502834704202,0.279625667146905,0.11071884723154071,0.44205045727451225
0.05667738348035288,0.2561081655250472,0.35379261389668154,0.3334218370979184
0.21375559688957219,0.4634742246130039,0.22578174142974555,0.09698843706767843
0.2302453862129191,0.32924580652050306,0.08419542495955995,0.3563133823070179
0.20085158146228288,0.1446828982495749,0.29547527307229315,0.3589902472158491
0.37428444364414487,0.1583807885829897,0.33318190556118416,0.13415286221168124
0.30265539598012337,0.32668810453293445,0.1250883799643106,0.24556811952263174
0.15452868123727792,0.512902316741733,0.05875045619942477,0.27381854582156423
0.3762645369725306,0.14071210957673125,0.05905263314735439,0.42397072030338373
0.41170701187477965,0.11637602960931542,0.31764709737816466,0.15426986113774022
0.31075403453048484,0.055274947833451125,0.5496643501824842,0.0843066674535799
0.23755486908982465,0.18123381539258746,0.2648596974885085,0.3163516180290793
0.25290152283701145,0.08352009632917021,0.33231684406356543,0.33126153677025283
0.38488560103060926,0.25713595385345256,0.2549605121329569,0.10301793298298142
0.4245555110332122,0.30186880527171567,0.05684551795552759,0.2167301657395446
0.09556084474234842,0.22334056471409497,0.4644080802140526,0.21669051032950404
0.42136999030029554,0.2364029150191112,0.20174943000348688,0.14047766467710632
0.38852752808532015,0.23555934520615798,0.11452892638937005,0.2613842003191519
0.4545826624101081,0.1701184478185604,0.21858235591940786,0.15671653385192374
0.22401701101276184,0.3897716080312347,0.09212005396815315,0.29409132698785034
0.32194182098539487,0.11476923923153337,0.21941547620171165,0.3438734635813601
0.15641184101308858,0.23712773523022007,0.28606942809818553,0.3203909956585058
0.20108017653743113,0.3931790349472338,0.08817416263500247,0.31756662588033274
0.06713774954650863,0.18908578694254247,0.3376528409245877,0.4061236225863611
0.27405302249043134,0.14067637699464397,0.4932422684414348,0.09202833207348998
0.31711209243936617,0.16960420754330788,0.4082667957966852,0.1050169042206408
0.4812211310005113,0.0765695139585714,0.0707373486355457,0.37147200640537165
0.3238581527416313,0.05333462554145091,0.4828046660878928,0.140002555629025
0.15980143404060307,0.2416589531674077,0.20250229838437733,0.39603731440761175
0.05588900691812597,0.073315139138671,0.3779852329460539,0.49281062099714906
0.45182925162382287,0.11013679798556701,0.3070094006607949,0.13102454972981523
0.3411226345611479,0.11350823751443184,0.44328502142539583,0.10208410649902448
0.3291972438173579,0.3571603974163581,0.07981093183064902,0.23383142693563502
0.32626466226287576,0.4544882325909796,0.13231569827111053,0.08693140687503408
0.1112178573200779,0.3524541021310283,0.47967862153489704,0.056649419013996845
0.053776954653695225,0.26940992571328903,0.1906698939767605,0.48614322565625534
0.36190237093287053,0.12881811501019408,0.23031724321018143,0.278962270846754
0.10881423665074434,0.32474771813324016,0.12414632711013732,0.4422917181058782
0.07537181387561927,0.44185874971239175,0.2873933873809347,0.19537604903105427
0.22386791374536655,0.11066822090934311,0.4535296104877664,0.21193425485752393
0.24869984755383254,0.37684330398806426,0.06101529155598937,0.31344155690211384
0.3681779254219342,0.22903609974734562,0.24621768681546777,0.1565682880152524
0.15298441638581756,0.0711821273785348,0.32431703978938536,0.4515164164462623
0.280718884455862,0.40038049262309683,0.07246297790646652,0.24643764501457452
0.16813032575291728,0.1997654999473109,0.4455559856255517,0.18654818867422018
0.13656580350732261,0.23008306680474716,0.46934655498261485,0.16400457470531538
0.38686979647002673,0.3476962158960163,0.07711452646309032,0.18831946117086673
0.3789755701110128,0.345095961533424,0.15551141128458124,0.12041705707098199
0.29755858896601106,0.18017196019818,0.1349273714784975,0.3873420793573114
0.0806027973420599,0.31448657563902777,0.34217343325219873,0.26273719376671373
0.10388235953901075,0.0875305675707107,0.2520280283756753,0.5565590445146033
0.13891725558627702,0.49959837954882075,0.05699456632249655,0.3044897985424056
0.2841850120309111,0.30327948200650284,0.3240812181170702,0.08845428784551584
0.24691593509507598,0.22238023292855397,0.05048040446014376,0.4802234275162263
0.36830876179767075,0.22191024022581882,0.19903023582308874,0.21075076215342173
0.09973799107204476,0.5452123800254486,0.18884047001453375,0.16620915888797289
0.07586129083935225,0.11133646843417978,0.5468016188283621,0.26600062189810586
0.45080257167315085,0.1763776402127784,0.28968421184855375,0.08313557626551707
0.3581932045167132,0.16349171194680223,0.1712439945671985,0.30707108896928603
0.43300074416594564,0.15785390367772673,0.31887155816329893,0.09027379399302869
0.2770613800712427,0.2789033887012482,0.11656538607883794,0.32746984514867117
0.17996199029725474,0.3519849909472985,0.27748558801326045,0.1905674307421863
0.10478320004808359,0.3056540196079465,0.33201324995333864,0.2575495303906314
0.3055057893673992,0.32378312708354645,0.18636960255936208,0.18434148098969233
0.28723272786974935,0.2536458528213757,0.05991821422883321,0.3992032050800418
0.2191091168841401,0.1901323518516304,0.05858160227307649,0.532176928991153
0.17973526037918497,0.2894410393298478,0.3113498587466025,0.21947384154436478
0.20540263863938676,0.3348785345865111,0.06207020338758279,0.39764862338651935
0.05480850883049661,0.12382556263365717,0.3605832950268551,0.4607826335089911
0.25503205015257013,0.05387364856453409,0.44934875520169876,0.2417455460811971
0.17516394758555942,0.18259435801692833,0.2537164668204456,0.38852522757706676
0.46159273929346406,0.07179228840583905,0.26425730555909865,0.20235766674159839
0.5741713007555401,0.07692410836800678,0.253794342104996,0.09511024877145711
0.2827076987015746,0.055440000555617985,0.11936927406246568,0.5424830266803418
0.23019846403259436,0.13738952970566087,0.323912952872971,0.3084990533887737
0.4127006637764582,0.14778853768551276,0.09037516196495358,0.34913563657307556
0.20420212122806672,0.3545009196826618,0.3828230872663837,0.05847387182288784
0.13421556102353183,0.18154896638699689,0.3731806990176251,0.31105477357184613
0.2889664392458259,0.26434580589307244,0.3082208098581136,0.13846694500298823
0.4131460586137715,0.24593400241560637,0.1572708612690452,0.18364907770157707
0.26275995337445307,0.5155265410829771,0.12927349053956044,0.0924400150030093
0.26007789572318946,0.19087673445450942,0.16708525306458588,0.3819601167577152
0.2661280736410584,0.10780586608187015,0.3853769021924043,0.24068915808466723
0.46876627690507555,0.09352229282593902,0.347362944815544,0.09034848545344143
0.08309869960111356,0.46528194035457326,0.0968070897293904,0.3548122703149229
0.06705282676310492,0.2365954078056794,0.36801350759284357,0.32833825783837206
0.36706375040457623,0.3919125198058466,0.06022459529315863,0.1807991344964186
0.12515681916266513,0.14914119195434325,0.1771629233547454,0.5485390655282464
0.39540205892452734,0.21054926602316387,0.18056612470894295,0.21348255034336588
0.23710952930424112,0.10491030444747428,0.10320307743149798,0.5547770888167867
0.38004871417064895,0.1569904416551966,0.3304059056554746,0.13255493851867975
0.5021345242066579,0.13262184758823453,0.20641194001885294,0.1588316881862547
0.16889309826171636,0.2857712015969364,0.2907445733438772,0.25459112679747
0.13322550317291998,0.07027747096605168,0.4180866038349481,0.3784104220260803
0.06319035698921922,0.39041298600490126,0.1941385158629722,0.3522581411429074
0.16835723700755398,0.21522989128634704,0.32587936626677505,0.29053350543932394
0.30343084348134325,0.12988869990480933,0.4833108766895099,0.0833695799243375
0.36678060617302854,0.16821236141821147,0.18962090074545362,0.27538613166330644
0.10033648862852972,0.5494945983898154,0.0831217049295794,0.26704720805207555
0.19844311674623666,0.48227731802172985,0.2382028209614579,0.08107674427057569
0.5781044248096533,0.09751601274784209,0.05491223086181555,0.2694673315806892
0.3421392540791933,0.308256863459061,0.2292682033869649,0.12033567907478081
0.321065486830663,0.26013730230502385,0.05746930136801296,0.3613279094963002
0.18916772533523774,0.395900761645894,0.050798883880483314,0.36413262913838507
0.15894265147158435,0.3345846820122538,0.22132532249235135,0.2851473440238104
0.32402791347502136,0.42791364168962837,0.081329761723847,0.16672868311150318
0.20251893362122553,0.5028278936572279,0.2433547821772562,0.05129839054429042
0.07432874141228135,0.23010501590288682,0.46332484993228606,0.23224139275254563
0.134850390234135,0.3721483349392109,0.09162483068653464,0.4013764441401195
0.1762773232001402,0.13429067261054112,0.20425519528557293,0.4851768089037458
0.24580153751352132,0.2537646742483986,0.1971246659243682,0.30330912231371177
0.0998699686021853,0.30764958819767124,0.17802182009985504,0.4144586231002884
